Period,Application_ID,Cost,Source,Source_Item
2019-05,SISLAB,15.0,Azure,Backup - Azure VM and on-premises Server - Protected Instances
2019-01,SISLAB,0.0,Azure,Machine Learning Model Management - Free Tier - Preview
2019-02,DSW,17149.0,Utilization,IBM Slovakia
2019-02,DSW,3422.0,Utilization,Mallikarjun .
2017-02,DOCSEARCH,6521.0,Utilization,TCS
2019-08,SISLAB,18845.0,Group Technology Management,Oracle Database GB Allocated
2019-08,DNA,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-02,SISLAB,710.0,Group Technology Management,Tableau Projects 2019+
2019-02,SISLAB,170.0,Group Technology Management,Developer Workplace: WIKI
2019-02,SISLAB,170.0,Group Technology Management,Developer Workplace: GIT
2019-04,DATAROBOT,1570.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-05,SISLAB,359.0,Group Digital & Information Services,XenApp Hosted Application (Citrix)
2019-08,GEORE1,3.0,Azure,IP Addresses - Basic - Static Public IP
2019-08,GEORE1,0.0,Azure,Tiered Block Blob - All Other Operations - EU West
2019-01,SISLAB,6.0,Azure,Backup - GRS Data Stored
2019-09,GEORE1,16.0,Azure,Premium SSD Managed Disks - P20 - Disks - EU West
2019-09,SISLAB,0.0,Azure,Bandwidth - Data Transfer Out - Zone 2
2017-11,TMA,3958.0,Utilization,Rajesh Mahadevaiyer
2017-09,TMA,2639.0,Utilization,Rajesh Mahadevaiyer
2019-01,DOCSEARCH,572.0,Utilization,Milan Kuchta
2019-02,SAMS,117.0,Group Technology Management,Server Instances - Swisscom ESC
2019-08,SISLAB,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-04,PYTHIA,170.0,Group Technology Management,Developer Workplace: WIKI
2019-03,WATSONEXP,170.0,Group Technology Management,Developer Workplace: GIT
2019-09,VISREPBOXI,2146.0,Group Technology Management,Business Objects Applications
2019-04,TMA,1.0,Swisscom,Application Cloud Dynamic Storage (S3) encrypted units
2019-09,SISLAB,1962.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-09,SISLAB,0.0,Azure,Standard HDD Managed Disks - S4 - Disks - UK South
2019-02,GEORE1,0.0,Azure,Azure App Service Free Plan - F1
2019-07,SISLAB,24.0,Azure,Azure Cosmos DB - 100 RU/s - US West
2019-06,SISLAB,14.0,Azure,Backup - Azure VM and on-premises Server - Protected Instances
2019-01,PYTHIA,173.0,Azure,Azure App Service Standard Plan - S1 - Dev/Test
2019-04,SISLAB,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - US West
2019-06,TMA,142.0,Azure,Log Analytics - Data Ingestion
2018-05,PYTHIA,1466.0,Utilization,Vimal Kumar
2018-10,PYTHIA,3341.0,Utilization,Nuno Mesquita
2019-02,PYTHIA,1671.0,Utilization,Nuno Mesquita
2017-04,SAMS,644.0,Utilization,CTCO
2019-08,SAMS,59.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-05,DSW,1261.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-02,INSIGHTSRE,1612.0,Swisscom,"Enterprise Cloud Server Memory ""HA"" units"
2019-08,INSIGHTSRE,94.0,Swisscom,Application Cloud Dynamic Storage (S3) units
2019-02,INSIGHTSRE,3345.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-09,DNA,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-09,DNA,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-04,TMA,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-04,WATSONEXP,170.0,Group Technology Management,Developer Workplace: GIT
2019-04,TMA,116.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-09,DSC,1877.0,Group Technology Management,Server Instances - Swisscom ESC
2019-09,DOCSEARCH,550.0,Group Technology Management,PowerCenter Applications
2019-02,SFILE,24.0,Group Technology Management,Microsoft SQL Database GB Allocated
2019-02,DSW,170.0,Group Technology Management,Developer Workplace: WIKI
2019-03,TMA,133.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-08,SISLAB,68.0,Group Digital & Information Services,XenApp Hosted Application (Citrix)
2019-05,SISLAB,4790.0,Group Technology Management,Server Storage HNAS - on premise
2017-02,OCR,10466.0,Utilization,CTCO
2017-08,DSW,2444.0,Utilization,Abhishek M
2018-12,TMA,5277.0,Utilization,Rajesh Mahadevaiyer
2019-04,PYTHIA,3285.0,Utilization,TwoImpulse
2019-01,GEORE1,0.0,Azure,Tiered Block Blob - Hot GRS - Data Stored - EU West
2019-05,GEORE1,2.0,Azure,Tiered Block Blob - Hot GRS - Write Operations - EU West
2019-09,SISLAB,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - EU West
2019-07,SISLAB,0.0,Azure,Files - List Operations
2019-04,GEORE1,84.0,Azure,Virtual Machines Dv3/DSv3 Series - D2 v3/D2s v3  - EU West
2019-04,SISLAB,104.0,Azure,Virtual Machines NC Series - NC6  - EU West
2019-04,SAMS,66.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-02,SISLAB,3.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-01,TMA,42.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-01,PYTHIA,50.0,Swisscom,Enterprise Service Cloud Platinum Basic Snapshot units
2019-01,SAMS,117.0,Group Technology Management,Server Instances - Swisscom ESC
2019-04,DNA,213.0,Group Technology Management,Swisscom Application Cloud Memory
2019-03,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-07,PYTHIA,170.0,Group Technology Management,Developer Workplace: WIKI
2019-07,DNA,1272.0,Swisscom,Application Cloud Memory units
2019-01,INSIGHTSRE,2967.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-05,DSW,25.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2017-01,DNA,20450.0,Utilization,CTCO
2017-08,OCR,12498.0,Utilization,TCS
2018-12,DNA,8353.0,Utilization,Kallirroi Flouri
2018-10,TMA,2639.0,Utilization,Marc Giombetti
2019-07,SISLAB,0.0,Azure,General Block Blob - Read Operations
2019-02,SISLAB,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - US South Central
2019-06,SISLAB,0.0,Azure,Tiered Block Blob - Hot - Read Operations - EU West
2019-08,SISLAB,0.0,Azure,Bandwidth - Data Transfer Out - Zone 2
2019-01,SISLAB,19.0,Azure,Azure Databricks - Standard - Data Analytics - DBU
2019-06,PYTHIA,0.0,Azure,Files - Read Operations
2019-03,SISLAB,24.0,Azure,Azure Database for MySQL Basic - Compute Gen5 - vCore - EU West
2019-09,TMA,0.0,Azure,Tiered Block Blob - Hot LRS - Write Operations - EU West
2017-06,OCR,10325.0,Utilization,TCS
2019-01,INSIGHTSRE,8353.0,Utilization,Paolo Tortora
2017-03,DOCSEARCH,4347.0,Utilization,TCS
2019-06,INSIGHTSRE,6682.0,Utilization,Paolo Tortora
2018-12,DOCSEARCH,817.0,Utilization,Milan Kuchta
2019-06,SISLAB,710.0,Group Technology Management,Tableau Projects 2019+
2019-06,TMA,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-08,SISLAB,170.0,Group Technology Management,Developer Workplace: WIKI
2019-05,TMA,170.0,Group Technology Management,Developer Workplace: WIKI
2019-09,TMA,47.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-02,INSIGHTSRE,4681.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-05,TMA,82.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-04,DSW,31.0,Swisscom,Enterprise Service Cloud Platinum Advanced ECO Storage units
2019-03,TMA,6.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-07,PYTHIA,196.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-03,SISLAB,2.0,Azure,Tables - LRS Data Stored
2019-09,TMA,1.0,Azure,Azure Monitor - Alerts - System Logs Monitored at 15 Minute Frequency
2019-07,SISLAB,60.0,Azure,Standard HDD Managed Disks - S6 - Disks - EU West
2019-09,GEORE1,0.0,Azure,Tiered Block Blob - Hot GRS - Data Stored - EU West
2019-02,SISLAB,43.0,Azure,API Management - Developer - Unit
2019-04,SISLAB,0.0,Azure,Virtual Network Peering - Ingress
2019-09,GEORE1,4.0,Azure,Standard HDD Managed Disks - S20 - Disks - EU West
2019-01,GEORE1,0.0,Azure,Standard Page Blob v2 - Read Operations - EU West
2019-09,GEORE1,0.0,Azure,Bandwidth - Data Transfer In - Zone 1
2019-06,SISLAB,2.0,Azure,Standard SSD Managed Disks - E4 - Disks - EU West
2019-06,SISLAB,5.0,Azure,Container Registry - Basic - Registry Units
2019-03,TMA,0.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-04,PYTHIA,295.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-02,DATAROBOT,475.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-06,SISLAB,15.0,Swisscom,Enterprise Service Cloud Platinum Standard UltraFast Storage units
2019-03,DSC,23.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-03,SISLAB,6.0,Swisscom,Enterprise Service Cloud Platinum Basic Snapshot units
2019-04,TMA,247.0,Swisscom,"Application Cloud MongoDB ""medium"" units"
2019-04,SISLAB,19.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-03,PYTHIA,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-09,TMA,47.0,Group Technology Management,Microsoft SQL Database GB Allocated
2018-05,INSIGHTSRE,4954.0,Utilization,IBM Slovakia
2019-04,INSIGHTSRE,2174.0,Utilization,TCS
2019-04,TMA,2639.0,Utilization,Rajesh Mahadevaiyer
2017-09,DSW,1671.0,Utilization,Lukasz Lewandowski
2019-05,GEORE1,0.0,Azure,Tiered Block Blob - Hot - Read Operations - EU West
2019-08,PYTHIA,173.0,Azure,Azure App Service Standard Plan - S1 - Dev/Test
2019-07,SISLAB,0.0,Azure,General Block Blob - List and Create Container Operations
2019-07,SISLAB,46.0,Azure,Virtual Machines Dv2/DSv2 promo Series - D3 v2/DS3 v2 - EU West - Expired
2019-08,PYTHIA,0.0,Azure,Files - Protocol Operations
2019-01,GEORE1,0.0,Azure,Tables - GRS - Write Operations
2019-07,SISLAB,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-01,WATSONEXP,170.0,Group Technology Management,Developer Workplace: GIT
2019-06,OCR,943.0,Group Technology Management,Oracle Database GB Allocated
2019-01,TMA,8.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-09,DSW,246.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-07,INSIGHTSRE,8955.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-03,SISLAB,20.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2018-08,PYTHIA,5012.0,Utilization,Nuno Mesquita
2019-09,DSW,0.0,Utilization,Vinay Pokuri
2019-05,GEORE1,0.0,Azure,Tiered Block Blob - Hot GRS - Data Stored - EU West
2019-07,PYTHIA,0.0,Azure,Files - Protocol Operations
2019-09,SISLAB,0.0,Azure,General Block Blob - Read Operations
2019-07,GEORE1,4.0,Azure,Standard Page Blob v2 - RA-GRS Data Stored - EU West
2019-05,PYTHIA,0.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-02,SISLAB,2.0,Azure,IP Addresses - Basic - Static Public IP
2019-05,SISLAB,1.0,Azure,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2  - EU West
2019-07,PYTHIA,0.0,Azure,Azure App Service Free Plan - F1
2018-02,TMA,45569.0,Utilization,CTCO
2019-03,INSIGHTSRE,8353.0,Utilization,Paolo Tortora
2017-12,TMA,1222.0,Utilization,Parveez Fathima
2019-08,SISLAB,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-01,DNA,170.0,Group Technology Management,Developer Workplace: GIT
2019-09,SAMS,61.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-01,INSIGHTSRE,4266.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-08,INSIGHTSRE,35.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-03,DATAROBOT,6.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-08,SAMS,117.0,Group Technology Management,Server Instances - Swisscom ESC
2019-08,OCR,92.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-07,GEORE1,170.0,Group Technology Management,Developer Workplace: VSTS
2019-05,TMA,1871.0,Group Technology Management,Oracle Database GB Allocated
2019-04,DSW,6777.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-01,TMA,11341.0,Swisscom,Application Cloud Memory units
2019-02,TMA,9694.0,Swisscom,Application Cloud Memory units
2019-07,INSIGHTSRE,7844.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-09,GEORE1,13.0,Azure,Azure Database for PostgreSQL General Purpose - Storage - Data Stored - EU West
2019-05,SISLAB,0.0,Azure,General Block Blob - Delete Operations
2019-01,SISLAB,23.0,Azure,Azure Database for MySQL Basic - Compute Gen5 - vCore - EU West
2019-05,SISLAB,0.0,Azure,Virtual Network Peering - Ingress
2019-07,SISLAB,0.0,Azure,Tiered Block Blob - Hot GRS - Data Stored - EU West
2019-07,SISLAB,8.0,Azure,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - EU West
2019-09,SISLAB,4.0,Azure,Container Registry - Standard - Registry Units
2019-02,DOCSEARCH,19966.0,Utilization,CTCO
2017-10,TMA,4087.0,Utilization,Miroslav Semerad
2018-03,OCR,7064.0,Utilization,TCS
2018-06,TMA,1226.0,Utilization,Miroslav Semerad
2019-06,INSIGHTSRE,20959.0,Utilization,IBM Slovakia
2017-10,OCR,4026.0,Utilization,CTCO
2019-07,TMA,2717.0,Utilization,TCS
2018-03,DSW,0.0,Utilization,Vinay Pokuri
2018-08,INSIGHTSRE,409.0,Utilization,Robert Mitosinka
2019-02,TMA,101.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-01,DSW,62.0,Swisscom,Enterprise Service Cloud Platinum Advanced Memory units
2019-03,DSC,1.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-05,SISLAB,145.0,Azure,SQL Database Single Standard - S3 - DTUs
2019-01,SISLAB,10.0,Azure,Virtual Machines Dv2/DSv2 promo Series - D3 v2/DS3 v2 - EU West - Expired
2019-05,TMA,0.0,Azure,Azure Monitor - Emails
2019-04,SISLAB,5.0,Azure,SQL Database Single Basic - B - DTUs
2019-09,DATAROBOT,411.0,Group Technology Management,Server Instances - Swisscom ESC
2019-03,SISLAB,710.0,Group Technology Management,Tableau Projects 2019+
2019-04,SISLAB,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-05,DSW,170.0,Group Technology Management,Developer Workplace: WIKI
2019-08,TMA,170.0,Group Technology Management,Developer Workplace: VSTS
2019-07,OCR,292.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-07,INSIGHTSRE,45.0,Group Technology Management,Server Storage HNAS - on premise
2019-09,GEORE1,0.0,Azure,Tiered Block Blob - All Other Operations - EU West
2019-08,SISLAB,2.0,Azure,Azure Database for MySQL Basic - Storage - Data Stored - EU West
2019-08,GEORE1,0.0,Azure,Files - GRS Data Stored
2019-02,PYTHIA,0.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-07,SISLAB,21.0,Azure,Container Registry - Standard - Registry Units
2019-03,SAMS,117.0,Group Technology Management,Server Instances - Swisscom ESC
2019-04,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: GIT
2019-03,GEORE1,170.0,Group Technology Management,Developer Workplace: VSTS
2019-07,INSIGHTSRE,13800.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-07,DATAROBOT,462.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-04,INSIGHTSRE,432.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-08,DATAROBOT,589.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-01,DSC,2531.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-02,DSW,529.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-06,PYTHIA,34.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2018-09,INSIGHTSRE,7812.0,Utilization,IBM Slovakia
2018-05,PYTHIA,4888.0,Utilization,Sankarshan Mridha
2018-08,INSIGHTSRE,7431.0,Utilization,IBM Slovakia
2017-03,SAMS,6602.0,Utilization,CTCO
2017-01,DOCSEARCH,817.0,Utilization,Milan Kuchta
2019-01,DNA,1671.0,Utilization,Kallirroi Flouri
2019-03,VISREPBOXI,2146.0,Group Technology Management,Business Objects Applications
2019-06,SAMS,117.0,Group Technology Management,Server Instances - Swisscom ESC
2019-03,OCR,170.0,Group Technology Management,Developer Workplace: WIKI
2019-03,OCR,170.0,Group Technology Management,Developer Workplace: GIT
2019-09,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: GIT
2019-01,SAMS,550.0,Group Technology Management,PowerCenter Applications
2019-06,SISLAB,0.0,Azure,Azure App Service Free Plan - Linux - F1
2019-03,SISLAB,0.0,Azure,Virtual Network Peering - Ingress
2019-01,GEORE1,9.0,Azure,Premium SSD Managed Disks - P30 - Disks - EU West
2019-05,SISLAB,0.0,Azure,Container Registry - Basic - Registry Units
2019-08,SISLAB,0.0,Azure,Container Registry - Data Stored
2019-01,LHTI,293.0,Swisscom,Application Cloud Memory units
2019-05,PYTHIA,79.0,Swisscom,Application Cloud Memory units
2019-03,DSW,1518.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-03,DSW,472.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-07,SISLAB,3.0,Azure,Standard HDD Managed Disks - Disk Operations
2019-01,SISLAB,34.0,Azure,Premium SSD Managed Disks - P15 - Disks - US East
2019-05,SISLAB,0.0,Azure,Bandwidth - Data Transfer Out - Zone 2
2019-05,GEORE1,0.0,Azure,Standard HDD Managed Disks - LRS Snapshots - EU West
2019-03,GEORE1,1.0,Azure,Premium SSD Managed Disks - P10 - Disks - EU West
2018-09,DOCSEARCH,18517.0,Utilization,CTCO
2019-01,SAMS,12.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-05,SISLAB,22.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-09,DSW,16.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-06,PYTHIA,6.0,Swisscom,Enterprise Service Cloud Platinum Basic Snapshot units
2019-08,DSW,1608.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-02,DSC,1466.0,Group Technology Management,Server Instances - Swisscom ESC
2019-07,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-05,DOCPROXY,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-04,OCR,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-01,TMA,170.0,Group Technology Management,Developer Workplace: SVN
2019-04,SISLAB,170.0,Group Technology Management,Developer Workplace: VSTS
2019-05,GEORE1,170.0,Group Technology Management,Developer Workplace: VSTS
2019-03,OCR,880.0,Group Technology Management,Oracle Database GB Allocated
2019-06,VISREPBOXI,2146.0,Group Technology Management,Business Objects Applications
2019-06,INSIGHTSRE,4838.0,Swisscom,Application Cloud Memory units
2019-03,INSIGHTSRE,5006.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-05,DSC,3.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-06,DSW,31.0,Swisscom,Enterprise Service Cloud Platinum Advanced ECO Storage units
2019-02,SISLAB,17.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2017-03,DSW,978.0,Utilization,Vimal Kumar
2017-07,TMA,2639.0,Utilization,Marc Giombetti
2019-02,INSIGHTSRE,1703.0,Utilization,TwoImpulse
2018-11,PYTHIA,244.0,Utilization,Vimal Kumar
